,primary_care_case,primary_care_suspect_case,first_pos_test_sgss,a_e_consult_date,ons_covid_death_date,stp
2020-07-06,,341.0,,0.0,0.0,E54000006
2020-07-07,,232.0,0.0,0.0,0.0,E54000006
2020-07-08,0.0,269.0,,0.0,0.0,E54000006
2020-07-09,0.0,60.0,0.0,0.0,0.0,E54000006
2020-02-01,0.0,0.0,0.0,131.0,0.0,E54000007
2020-02-02,0.0,0.0,0.0,122.0,0.0,E54000007
2020-02-03,0.0,0.0,0.0,126.0,0.0,E54000007
2020-02-04,0.0,0.0,0.0,92.0,0.0,E54000007
2020-02-05,0.0,0.0,0.0,98.0,0.0,E54000007
2020-02-06,0.0,,0.0,115.0,0.0,E54000007
2020-02-07,0.0,0.0,0.0,108.0,0.0,E54000007
2020-02-08,0.0,0.0,0.0,101.0,0.0,E54000007
2020-02-09,0.0,0.0,0.0,103.0,0.0,E54000007
2020-02-10,0.0,0.0,0.0,137.0,0.0,E54000007
2020-02-11,0.0,0.0,0.0,117.0,0.0,E54000007
2020-02-12,0.0,0.0,0.0,100.0,0.0,E54000007
2020-02-13,0.0,0.0,0.0,112.0,0.0,E54000007
2020-02-14,0.0,0.0,0.0,94.0,0.0,E54000007
2020-02-15,0.0,0.0,0.0,119.0,0.0,E54000007
2020-02-16,0.0,0.0,0.0,92.0,0.0,E54000007
2020-02-17,0.0,0.0,0.0,121.0,0.0,E54000007
2020-02-18,0.0,0.0,0.0,101.0,0.0,E54000007
2020-02-19,0.0,0.0,0.0,117.0,0.0,E54000007
2020-02-20,0.0,0.0,0.0,107.0,0.0,E54000007
2020-02-21,0.0,0.0,0.0,123.0,0.0,E54000007
2020-02-22,0.0,0.0,0.0,114.0,0.0,E54000007
2020-02-23,0.0,0.0,0.0,135.0,0.0,E54000007
2020-02-24,0.0,0.0,0.0,125.0,0.0,E54000007
2020-02-25,0.0,0.0,0.0,139.0,0.0,E54000007
2020-02-26,0.0,0.0,0.0,118.0,0.0,E54000007
2020-02-27,0.0,,0.0,128.0,0.0,E54000007
2020-02-28,0.0,0.0,0.0,108.0,0.0,E54000007
2020-02-29,0.0,0.0,0.0,124.0,0.0,E54000007
2020-03-01,0.0,0.0,0.0,59.0,0.0,E54000007
2020-03-02,0.0,,0.0,81.0,0.0,E54000007
2020-03-03,0.0,,0.0,68.0,0.0,E54000007
2020-03-04,0.0,0.0,,77.0,0.0,E54000007
2020-03-05,,0.0,,76.0,0.0,E54000007
2020-03-06,0.0,,0.0,68.0,0.0,E54000007
2020-03-07,0.0,,0.0,72.0,0.0,E54000007
2020-03-08,0.0,0.0,0.0,74.0,0.0,E54000007
2020-03-09,0.0,,0.0,86.0,0.0,E54000007
2020-03-10,0.0,,0.0,101.0,0.0,E54000007
2020-03-11,0.0,,,68.0,0.0,E54000007
2020-03-12,0.0,10.0,0.0,74.0,0.0,E54000007
2020-03-13,0.0,11.0,0.0,62.0,0.0,E54000007
2020-03-14,0.0,0.0,0.0,57.0,0.0,E54000007
2020-03-15,0.0,,0.0,62.0,0.0,E54000007
2020-03-16,,39.0,,60.0,0.0,E54000007
2020-03-17,,25.0,,56.0,0.0,E54000007
2020-03-18,,13.0,,47.0,0.0,E54000007
2020-03-19,0.0,27.0,0.0,50.0,0.0,E54000007
2020-03-20,,16.0,,51.0,,E54000007
2020-03-21,,,,57.0,0.0,E54000007
2020-03-22,0.0,,,42.0,0.0,E54000007
2020-03-23,,69.0,,46.0,,E54000007
2020-03-24,,53.0,,37.0,,E54000007
2020-03-25,,14.0,,38.0,0.0,E54000007
2020-03-26,,32.0,8.0,44.0,0.0,E54000007
2020-03-27,,43.0,7.0,49.0,0.0,E54000007
2020-03-28,,13.0,6.0,36.0,,E54000007
2020-03-29,,12.0,6.0,26.0,,E54000007
2020-03-30,,73.0,15.0,26.0,0.0,E54000007
2020-03-31,,139.0,17.0,37.0,,E54000007
2020-04-01,8.0,291.0,11.0,30.0,,E54000007
2020-04-02,,556.0,18.0,43.0,,E54000007
2020-04-03,6.0,87.0,18.0,35.0,,E54000007
2020-04-04,,10.0,12.0,27.0,,E54000007
2020-04-05,,12.0,13.0,36.0,9.0,E54000007
2020-04-06,8.0,68.0,18.0,51.0,,E54000007
2020-04-07,14.0,52.0,25.0,47.0,7.0,E54000007
2020-04-08,12.0,29.0,27.0,41.0,,E54000007
2020-04-09,10.0,46.0,26.0,36.0,,E54000007
2020-04-10,,74.0,19.0,34.0,6.0,E54000007
2020-04-11,9.0,6.0,32.0,49.0,,E54000007
2020-04-12,6.0,11.0,16.0,44.0,6.0,E54000007
2020-04-13,11.0,81.0,29.0,36.0,6.0,E54000007
2020-04-14,14.0,138.0,27.0,32.0,7.0,E54000007
2020-04-15,15.0,66.0,26.0,45.0,6.0,E54000007
2020-04-16,14.0,46.0,36.0,31.0,6.0,E54000007
2020-04-17,20.0,49.0,25.0,,8.0,E54000007
2020-04-18,,12.0,37.0,0.0,,E54000007
2020-04-19,,,29.0,0.0,12.0,E54000007
2020-04-20,17.0,51.0,29.0,0.0,8.0,E54000007
2020-04-21,12.0,51.0,23.0,0.0,7.0,E54000007
2020-04-22,14.0,47.0,46.0,0.0,9.0,E54000007
2020-04-23,16.0,28.0,41.0,0.0,8.0,E54000007
2020-04-24,18.0,42.0,39.0,0.0,,E54000007
2020-04-25,,13.0,25.0,0.0,,E54000007
2020-04-26,,10.0,14.0,0.0,8.0,E54000007
2020-04-27,20.0,46.0,26.0,0.0,9.0,E54000007
2020-04-28,6.0,30.0,33.0,0.0,,E54000007
2020-04-29,7.0,39.0,32.0,0.0,,E54000007
2020-04-30,18.0,28.0,25.0,0.0,,E54000007
2020-05-01,6.0,23.0,24.0,0.0,,E54000007
2020-05-02,,6.0,15.0,0.0,,E54000007
2020-05-03,,16.0,12.0,0.0,6.0,E54000007
2020-05-04,15.0,41.0,14.0,0.0,,E54000007
2020-05-05,8.0,16.0,25.0,0.0,,E54000007
2020-05-06,11.0,34.0,22.0,0.0,6.0,E54000007
2020-05-07,7.0,18.0,18.0,0.0,8.0,E54000007
2020-05-08,,13.0,9.0,0.0,,E54000007
2020-05-09,,12.0,8.0,0.0,,E54000007
2020-05-10,,13.0,19.0,0.0,,E54000007
2020-05-11,10.0,31.0,21.0,0.0,,E54000007
2020-05-12,12.0,29.0,13.0,0.0,,E54000007
2020-05-13,6.0,19.0,16.0,0.0,,E54000007
2020-05-14,17.0,20.0,10.0,0.0,,E54000007
2020-05-15,7.0,26.0,28.0,0.0,0.0,E54000007
2020-05-16,0.0,8.0,11.0,0.0,,E54000007
2020-05-17,0.0,17.0,,0.0,,E54000007
2020-05-18,,24.0,10.0,0.0,,E54000007
2020-05-19,,22.0,22.0,0.0,,E54000007
2020-05-20,,20.0,11.0,0.0,,E54000007
2020-05-21,,11.0,10.0,0.0,,E54000007
2020-05-22,,15.0,6.0,0.0,,E54000007
2020-05-23,,,14.0,0.0,,E54000007
2020-05-24,0.0,6.0,6.0,0.0,,E54000007
2020-05-25,0.0,,8.0,0.0,,E54000007
2020-05-26,0.0,10.0,11.0,0.0,,E54000007
2020-05-27,,9.0,,0.0,0.0,E54000007
2020-05-28,,9.0,11.0,0.0,,E54000007
2020-05-29,,6.0,6.0,0.0,0.0,E54000007
2020-05-30,,,6.0,0.0,0.0,E54000007
2020-05-31,,,6.0,0.0,0.0,E54000007
2020-06-01,,,8.0,0.0,,E54000007
2020-06-02,,,,0.0,0.0,E54000007
2020-06-03,,,9.0,0.0,0.0,E54000007
2020-06-04,,10.0,,0.0,0.0,E54000007
2020-06-05,,10.0,,0.0,0.0,E54000007
2020-06-06,,,,0.0,0.0,E54000007
2020-06-07,0.0,6.0,,0.0,0.0,E54000007
2020-06-08,,12.0,0.0,0.0,0.0,E54000007
2020-06-09,,29.0,,0.0,0.0,E54000007
2020-06-10,,113.0,,0.0,0.0,E54000007
2020-06-11,,12.0,6.0,0.0,0.0,E54000007
2020-06-12,,24.0,0.0,0.0,0.0,E54000007
2020-06-13,6.0,10.0,,0.0,0.0,E54000007
2020-06-14,,7.0,,0.0,0.0,E54000007
2020-06-15,,47.0,,0.0,0.0,E54000007
2020-06-16,,34.0,,0.0,0.0,E54000007
2020-06-17,,24.0,,0.0,0.0,E54000007
2020-06-18,,18.0,,0.0,0.0,E54000007
2020-06-19,,8.0,,0.0,0.0,E54000007
2020-06-20,,6.0,,0.0,0.0,E54000007
2020-06-21,,,,0.0,0.0,E54000007
2020-06-22,,18.0,,0.0,0.0,E54000007
2020-06-23,,16.0,,0.0,0.0,E54000007
2020-06-24,0.0,8.0,,0.0,0.0,E54000007
2020-06-25,,17.0,,0.0,0.0,E54000007
2020-06-26,,14.0,7.0,0.0,0.0,E54000007
2020-06-27,,17.0,,0.0,0.0,E54000007
2020-06-28,,,,0.0,0.0,E54000007
2020-06-29,,11.0,,0.0,0.0,E54000007
2020-06-30,6.0,12.0,,0.0,0.0,E54000007
2020-07-01,,7.0,,0.0,0.0,E54000007
2020-07-02,,7.0,,0.0,0.0,E54000007
2020-07-03,,16.0,,0.0,0.0,E54000007
2020-07-04,,7.0,,0.0,0.0,E54000007
2020-07-05,,7.0,,0.0,0.0,E54000007
2020-07-06,6.0,14.0,7.0,0.0,0.0,E54000007
2020-07-07,0.0,11.0,,0.0,0.0,E54000007
2020-07-08,6.0,6.0,,0.0,0.0,E54000007
2020-07-09,,,0.0,0.0,0.0,E54000007
2020-02-01,0.0,,0.0,112.0,0.0,E54000008
2020-02-02,0.0,0.0,0.0,116.0,0.0,E54000008
2020-02-03,0.0,0.0,0.0,130.0,0.0,E54000008
2020-02-04,0.0,0.0,0.0,122.0,0.0,E54000008
2020-02-05,0.0,0.0,0.0,105.0,0.0,E54000008
2020-02-06,0.0,0.0,0.0,110.0,0.0,E54000008
2020-02-07,0.0,0.0,0.0,117.0,0.0,E54000008
2020-02-08,0.0,0.0,0.0,133.0,0.0,E54000008
2020-02-09,0.0,0.0,0.0,88.0,0.0,E54000008
2020-02-10,0.0,0.0,0.0,114.0,0.0,E54000008
2020-02-11,0.0,0.0,0.0,125.0,0.0,E54000008
2020-02-12,0.0,0.0,0.0,105.0,0.0,E54000008
2020-02-13,0.0,0.0,0.0,104.0,0.0,E54000008
2020-02-14,0.0,0.0,0.0,123.0,0.0,E54000008
2020-02-15,0.0,0.0,0.0,103.0,0.0,E54000008
2020-02-16,0.0,0.0,0.0,78.0,0.0,E54000008
2020-02-17,0.0,,0.0,124.0,0.0,E54000008
2020-02-18,0.0,0.0,0.0,103.0,0.0,E54000008
2020-02-19,0.0,0.0,0.0,140.0,0.0,E54000008
2020-02-20,0.0,0.0,0.0,115.0,0.0,E54000008
2020-02-21,0.0,0.0,0.0,102.0,0.0,E54000008
2020-02-22,0.0,0.0,0.0,90.0,0.0,E54000008
2020-02-23,0.0,0.0,0.0,110.0,0.0,E54000008
2020-02-24,0.0,0.0,0.0,125.0,0.0,E54000008
2020-02-25,0.0,0.0,0.0,111.0,0.0,E54000008
2020-02-26,0.0,,0.0,113.0,0.0,E54000008
2020-02-27,0.0,0.0,0.0,116.0,0.0,E54000008
2020-02-28,0.0,0.0,0.0,94.0,0.0,E54000008
2020-02-29,0.0,0.0,0.0,80.0,0.0,E54000008
2020-03-01,0.0,,0.0,134.0,0.0,E54000008
2020-03-02,0.0,0.0,0.0,113.0,0.0,E54000008
2020-03-03,0.0,0.0,0.0,116.0,0.0,E54000008
2020-03-04,0.0,0.0,0.0,131.0,0.0,E54000008
2020-03-05,0.0,0.0,0.0,105.0,0.0,E54000008
2020-03-06,0.0,0.0,0.0,107.0,0.0,E54000008
2020-03-07,0.0,0.0,0.0,105.0,0.0,E54000008
2020-03-08,0.0,0.0,0.0,111.0,0.0,E54000008
2020-03-09,0.0,0.0,0.0,140.0,0.0,E54000008
2020-03-10,0.0,,0.0,133.0,0.0,E54000008
2020-03-11,,0.0,0.0,98.0,0.0,E54000008
2020-03-12,0.0,41.0,,116.0,0.0,E54000008
2020-03-13,0.0,155.0,0.0,97.0,0.0,E54000008
2020-03-14,0.0,,0.0,88.0,0.0,E54000008
2020-03-15,,,,113.0,0.0,E54000008
2020-03-16,0.0,215.0,0.0,125.0,0.0,E54000008
2020-03-17,,178.0,0.0,100.0,,E54000008
2020-03-18,0.0,113.0,0.0,79.0,0.0,E54000008
2020-03-19,,107.0,,94.0,0.0,E54000008
2020-03-20,,104.0,,75.0,0.0,E54000008
2020-03-21,0.0,,0.0,67.0,0.0,E54000008
2020-03-22,0.0,,,60.0,0.0,E54000008
2020-03-23,0.0,78.0,,66.0,0.0,E54000008
2020-03-24,,34.0,,61.0,0.0,E54000008
2020-03-25,,29.0,,60.0,0.0,E54000008
2020-03-26,0.0,27.0,,60.0,0.0,E54000008
2020-03-27,,40.0,6.0,54.0,0.0,E54000008
2020-03-28,,15.0,7.0,65.0,0.0,E54000008
2020-03-29,0.0,11.0,10.0,57.0,0.0,E54000008
2020-03-30,,56.0,12.0,62.0,,E54000008
2020-03-31,0.0,67.0,13.0,67.0,,E54000008
2020-04-01,14.0,50.0,14.0,56.0,,E54000008
2020-04-02,12.0,45.0,16.0,48.0,,E54000008
2020-04-03,6.0,54.0,9.0,46.0,,E54000008
2020-04-04,,,16.0,54.0,,E54000008
2020-04-05,,11.0,20.0,57.0,,E54000008
2020-04-06,8.0,91.0,24.0,70.0,8.0,E54000008
2020-04-07,,74.0,20.0,60.0,,E54000008
2020-04-08,,60.0,25.0,60.0,6.0,E54000008
2020-04-09,9.0,91.0,11.0,56.0,,E54000008
2020-04-10,11.0,39.0,23.0,52.0,,E54000008
2020-04-11,,,15.0,50.0,,E54000008
2020-04-12,,8.0,,50.0,6.0,E54000008
2020-04-13,,44.0,7.0,6.0,6.0,E54000008
2020-04-14,,135.0,21.0,10.0,6.0,E54000008
2020-04-15,,108.0,18.0,,7.0,E54000008
2020-04-16,14.0,106.0,25.0,0.0,,E54000008
2020-04-17,12.0,77.0,11.0,,,E54000008
2020-04-18,,10.0,27.0,0.0,6.0,E54000008
2020-04-19,,7.0,13.0,0.0,,E54000008
2020-04-20,11.0,78.0,19.0,0.0,6.0,E54000008
2020-04-21,8.0,68.0,16.0,0.0,,E54000008
2020-04-22,,54.0,22.0,0.0,,E54000008
2020-04-23,11.0,126.0,23.0,0.0,,E54000008
2020-04-24,6.0,99.0,11.0,0.0,,E54000008
2020-04-25,,,13.0,0.0,,E54000008
2020-04-26,,,9.0,0.0,,E54000008
2020-04-27,189.0,97.0,18.0,0.0,,E54000008
2020-04-28,10.0,72.0,17.0,0.0,6.0,E54000008
2020-04-29,20.0,72.0,17.0,0.0,6.0,E54000008
2020-04-30,19.0,59.0,26.0,0.0,,E54000008
2020-05-01,25.0,73.0,17.0,0.0,,E54000008
2020-05-02,,11.0,6.0,0.0,,E54000008
2020-05-03,,,6.0,0.0,,E54000008
2020-05-04,,99.0,13.0,0.0,,E54000008
2020-05-05,,75.0,,0.0,,E54000008
2020-05-06,7.0,71.0,16.0,0.0,0.0,E54000008
2020-05-07,,75.0,8.0,0.0,,E54000008
2020-05-08,,21.0,6.0,0.0,,E54000008
2020-05-09,,7.0,10.0,0.0,,E54000008
2020-05-10,,14.0,,0.0,,E54000008
2020-05-11,,97.0,11.0,0.0,,E54000008
2020-05-12,9.0,59.0,12.0,0.0,,E54000008
2020-05-13,,64.0,10.0,0.0,,E54000008
2020-05-14,7.0,68.0,7.0,0.0,,E54000008
2020-05-15,,89.0,,0.0,0.0,E54000008
2020-05-16,,,12.0,0.0,,E54000008
2020-05-17,,8.0,7.0,0.0,,E54000008
2020-05-18,,84.0,7.0,0.0,,E54000008
2020-05-19,,80.0,9.0,0.0,0.0,E54000008
2020-05-20,,40.0,6.0,0.0,,E54000008
2020-05-21,,56.0,12.0,0.0,0.0,E54000008
2020-05-22,,41.0,,0.0,,E54000008
2020-05-23,0.0,,0.0,0.0,,E54000008
2020-05-24,,,,0.0,0.0,E54000008
2020-05-25,,,6.0,0.0,0.0,E54000008
2020-05-26,,63.0,,0.0,0.0,E54000008
2020-05-27,,54.0,7.0,0.0,0.0,E54000008
2020-05-28,,44.0,10.0,0.0,0.0,E54000008
2020-05-29,,40.0,,0.0,0.0,E54000008
2020-05-30,,0.0,,0.0,0.0,E54000008
2020-05-31,0.0,6.0,,0.0,,E54000008
2020-06-01,,51.0,,0.0,0.0,E54000008
2020-06-02,,35.0,9.0,0.0,0.0,E54000008
2020-06-03,,33.0,,0.0,0.0,E54000008
2020-06-04,,45.0,,0.0,0.0,E54000008
2020-06-05,,44.0,7.0,0.0,0.0,E54000008
2020-06-06,,,,0.0,0.0,E54000008
2020-06-07,0.0,,,0.0,0.0,E54000008
2020-06-08,,72.0,,0.0,0.0,E54000008
2020-06-09,11.0,54.0,,0.0,0.0,E54000008
2020-06-10,9.0,43.0,,0.0,0.0,E54000008
2020-06-11,,34.0,6.0,0.0,0.0,E54000008
2020-06-12,,38.0,,0.0,0.0,E54000008
2020-06-13,,6.0,,0.0,0.0,E54000008
2020-06-14,,,,0.0,0.0,E54000008
2020-06-15,,51.0,,0.0,0.0,E54000008
2020-06-16,12.0,42.0,8.0,0.0,0.0,E54000008
2020-06-17,12.0,62.0,,0.0,0.0,E54000008
2020-06-18,15.0,64.0,,0.0,0.0,E54000008
2020-06-19,,43.0,,0.0,0.0,E54000008
2020-06-20,0.0,18.0,0.0,0.0,0.0,E54000008
2020-06-21,,,,0.0,0.0,E54000008
2020-06-22,,43.0,,0.0,0.0,E54000008
2020-06-23,10.0,26.0,,0.0,0.0,E54000008
2020-06-24,,43.0,,0.0,0.0,E54000008
2020-06-25,0.0,30.0,,0.0,0.0,E54000008
2020-06-26,0.0,39.0,,0.0,0.0,E54000008
2020-06-27,,,0.0,0.0,0.0,E54000008
2020-06-28,,,,0.0,0.0,E54000008
2020-06-29,0.0,36.0,0.0,0.0,0.0,E54000008
2020-06-30,,51.0,,0.0,0.0,E54000008
2020-07-01,6.0,20.0,,0.0,0.0,E54000008
2020-07-02,,26.0,,0.0,0.0,E54000008
2020-07-03,,31.0,0.0,0.0,0.0,E54000008
2020-07-04,,10.0,,0.0,0.0,E54000008
2020-07-05,0.0,,,0.0,0.0,E54000008
2020-07-06,0.0,50.0,0.0,0.0,0.0,E54000008
2020-07-07,,35.0,0.0,0.0,0.0,E54000008
2020-07-08,0.0,24.0,,0.0,0.0,E54000008
2020-07-09,0.0,6.0,0.0,0.0,0.0,E54000008
2020-02-01,0.0,0.0,0.0,695.0,0.0,E54000009
2020-02-02,0.0,0.0,0.0,694.0,0.0,E54000009
2020-02-03,,,0.0,934.0,0.0,E54000009
2020-02-04,,0.0,0.0,784.0,0.0,E54000009
2020-02-05,0.0,0.0,0.0,792.0,0.0,E54000009
2020-02-06,0.0,0.0,0.0,757.0,0.0,E54000009
2020-02-07,0.0,,0.0,774.0,0.0,E54000009
2020-02-08,0.0,0.0,0.0,680.0,0.0,E54000009
2020-02-09,0.0,0.0,0.0,662.0,0.0,E54000009
2020-02-10,0.0,,0.0,794.0,0.0,E54000009
2020-02-11,,,0.0,725.0,0.0,E54000009
2020-02-12,0.0,0.0,0.0,782.0,0.0,E54000009
2020-02-13,,0.0,0.0,771.0,0.0,E54000009
2020-02-14,0.0,0.0,0.0,676.0,0.0,E54000009
2020-02-15,0.0,0.0,0.0,699.0,0.0,E54000009
2020-02-16,0.0,0.0,0.0,671.0,0.0,E54000009
2020-02-17,0.0,0.0,0.0,797.0,0.0,E54000009
2020-02-18,,0.0,0.0,693.0,0.0,E54000009
2020-02-19,0.0,0.0,0.0,701.0,0.0,E54000009
2020-02-20,,0.0,0.0,674.0,0.0,E54000009
2020-02-21,0.0,,0.0,657.0,0.0,E54000009
2020-02-22,0.0,0.0,0.0,667.0,0.0,E54000009
2020-02-23,,0.0,0.0,744.0,0.0,E54000009
2020-02-24,,,0.0,867.0,0.0,E54000009
2020-02-25,0.0,,0.0,787.0,0.0,E54000009
2020-02-26,0.0,,0.0,753.0,0.0,E54000009
2020-02-27,0.0,6.0,0.0,805.0,0.0,E54000009
2020-02-28,0.0,,0.0,714.0,0.0,E54000009
2020-02-29,0.0,0.0,0.0,711.0,0.0,E54000009
2020-03-01,,,,702.0,0.0,E54000009
2020-03-02,,,,888.0,0.0,E54000009
2020-03-03,,,,749.0,0.0,E54000009
2020-03-04,0.0,,0.0,804.0,0.0,E54000009
2020-03-05,,7.0,,784.0,0.0,E54000009
2020-03-06,0.0,7744.0,0.0,745.0,0.0,E54000009
2020-03-07,0.0,1028.0,,687.0,0.0,E54000009
2020-03-08,,10.0,,730.0,0.0,E54000009
2020-03-09,,17.0,,888.0,0.0,E54000009
2020-03-10,,12.0,7.0,851.0,0.0,E54000009
2020-03-11,,24.0,0.0,825.0,0.0,E54000009
2020-03-12,,25.0,,752.0,0.0,E54000009
2020-03-13,,115.0,,682.0,0.0,E54000009
2020-03-14,,,6.0,657.0,0.0,E54000009
2020-03-15,,8.0,,691.0,0.0,E54000009
2020-03-16,,111.0,13.0,733.0,0.0,E54000009
2020-03-17,7.0,253.0,15.0,650.0,,E54000009
2020-03-18,6.0,205.0,18.0,572.0,0.0,E54000009
2020-03-19,10.0,184.0,26.0,516.0,0.0,E54000009
2020-03-20,13.0,276.0,28.0,528.0,,E54000009
2020-03-21,9.0,12.0,36.0,494.0,,E54000009
2020-03-22,,19.0,49.0,407.0,0.0,E54000009
2020-03-23,23.0,256.0,57.0,435.0,,E54000009
2020-03-24,20.0,195.0,73.0,366.0,,E54000009
2020-03-25,35.0,436.0,52.0,411.0,,E54000009
2020-03-26,27.0,193.0,60.0,394.0,,E54000009
2020-03-27,38.0,389.0,37.0,394.0,,E54000009
2020-03-28,12.0,26.0,80.0,373.0,,E54000009
2020-03-29,16.0,24.0,84.0,342.0,,E54000009
2020-03-30,33.0,295.0,87.0,371.0,,E54000009
2020-03-31,39.0,369.0,130.0,397.0,7.0,E54000009
2020-04-01,57.0,777.0,92.0,350.0,9.0,E54000009
2020-04-02,67.0,766.0,56.0,410.0,11.0,E54000009
2020-04-03,43.0,585.0,57.0,409.0,14.0,E54000009
2020-04-04,25.0,32.0,55.0,367.0,11.0,E54000009
2020-04-05,28.0,27.0,59.0,387.0,20.0,E54000009
2020-04-06,76.0,559.0,57.0,420.0,14.0,E54000009
2020-04-07,40.0,394.0,70.0,366.0,18.0,E54000009
2020-04-08,56.0,441.0,79.0,369.0,21.0,E54000009
2020-04-09,50.0,355.0,76.0,338.0,17.0,E54000009
2020-04-10,43.0,395.0,73.0,369.0,24.0,E54000009
2020-04-11,26.0,45.0,78.0,407.0,17.0,E54000009
2020-04-12,26.0,57.0,62.0,430.0,19.0,E54000009
2020-04-13,50.0,607.0,107.0,373.0,19.0,E54000009
2020-04-14,52.0,820.0,76.0,421.0,22.0,E54000009
2020-04-15,59.0,412.0,117.0,334.0,25.0,E54000009
2020-04-16,52.0,342.0,68.0,240.0,27.0,E54000009
2020-04-17,63.0,324.0,76.0,221.0,28.0,E54000009
2020-04-18,23.0,42.0,99.0,0.0,15.0,E54000009
2020-04-19,19.0,33.0,80.0,0.0,20.0,E54000009
2020-04-20,72.0,400.0,86.0,0.0,13.0,E54000009
2020-04-21,66.0,387.0,57.0,0.0,26.0,E54000009
2020-04-22,57.0,330.0,118.0,0.0,21.0,E54000009
2020-04-23,41.0,308.0,88.0,0.0,18.0,E54000009
2020-04-24,44.0,300.0,117.0,0.0,23.0,E54000009
2020-04-25,22.0,40.0,95.0,0.0,18.0,E54000009
2020-04-26,17.0,39.0,79.0,0.0,18.0,E54000009
2020-04-27,54.0,358.0,97.0,0.0,21.0,E54000009
2020-04-28,41.0,322.0,88.0,0.0,23.0,E54000009
2020-04-29,42.0,335.0,126.0,0.0,24.0,E54000009
2020-04-30,32.0,306.0,113.0,0.0,17.0,E54000009
2020-05-01,53.0,322.0,105.0,0.0,12.0,E54000009
2020-05-02,21.0,64.0,86.0,0.0,16.0,E54000009
2020-05-03,10.0,61.0,69.0,0.0,12.0,E54000009
2020-05-04,68.0,355.0,54.0,0.0,16.0,E54000009
2020-05-05,42.0,339.0,67.0,0.0,12.0,E54000009
2020-05-06,47.0,290.0,91.0,0.0,9.0,E54000009
2020-05-07,58.0,254.0,60.0,0.0,13.0,E54000009
2020-05-08,15.0,83.0,50.0,0.0,14.0,E54000009
2020-05-09,17.0,68.0,50.0,0.0,12.0,E54000009
2020-05-10,13.0,59.0,44.0,0.0,13.0,E54000009
2020-05-11,79.0,329.0,65.0,0.0,10.0,E54000009
2020-05-12,31.0,349.0,54.0,0.0,6.0,E54000009
2020-05-13,25.0,201.0,70.0,0.0,7.0,E54000009
2020-05-14,28.0,225.0,62.0,0.0,12.0,E54000009
2020-05-15,28.0,359.0,80.0,0.0,11.0,E54000009
2020-05-16,8.0,49.0,41.0,0.0,9.0,E54000009
2020-05-17,18.0,59.0,56.0,0.0,9.0,E54000009
2020-05-18,29.0,363.0,37.0,0.0,12.0,E54000009
2020-05-19,40.0,242.0,71.0,0.0,13.0,E54000009
2020-05-20,22.0,168.0,55.0,0.0,11.0,E54000009
2020-05-21,21.0,188.0,57.0,0.0,7.0,E54000009
2020-05-22,18.0,144.0,82.0,0.0,7.0,E54000009
2020-05-23,10.0,25.0,57.0,0.0,7.0,E54000009
2020-05-24,6.0,27.0,47.0,0.0,9.0,E54000009
2020-05-25,12.0,23.0,61.0,0.0,8.0,E54000009
2020-05-26,27.0,218.0,53.0,0.0,,E54000009
2020-05-27,16.0,175.0,55.0,0.0,,E54000009
2020-05-28,15.0,162.0,56.0,0.0,9.0,E54000009
2020-05-29,25.0,128.0,43.0,0.0,6.0,E54000009
2020-05-30,,22.0,31.0,0.0,10.0,E54000009
2020-05-31,,10.0,37.0,0.0,,E54000009
2020-06-01,21.0,168.0,58.0,0.0,8.0,E54000009
2020-06-02,15.0,167.0,57.0,0.0,0.0,E54000009
2020-06-03,19.0,151.0,62.0,0.0,0.0,E54000009
2020-06-04,21.0,142.0,40.0,0.0,0.0,E54000009
2020-06-05,21.0,137.0,29.0,0.0,0.0,E54000009
2020-06-06,,11.0,45.0,0.0,0.0,E54000009
2020-06-07,,20.0,40.0,0.0,0.0,E54000009
2020-06-08,26.0,177.0,46.0,0.0,0.0,E54000009
2020-06-09,17.0,129.0,37.0,0.0,0.0,E54000009
2020-06-10,13.0,130.0,34.0,0.0,0.0,E54000009
2020-06-11,18.0,122.0,43.0,0.0,0.0,E54000009
2020-06-12,18.0,187.0,34.0,0.0,0.0,E54000009
2020-06-13,24.0,32.0,32.0,0.0,0.0,E54000009
2020-06-14,24.0,31.0,36.0,0.0,0.0,E54000009
2020-06-15,52.0,161.0,30.0,0.0,0.0,E54000009
2020-06-16,34.0,148.0,29.0,0.0,0.0,E54000009
2020-06-17,36.0,201.0,38.0,0.0,0.0,E54000009
2020-06-18,24.0,137.0,44.0,0.0,0.0,E54000009
2020-06-19,40.0,194.0,42.0,0.0,0.0,E54000009
2020-06-20,31.0,45.0,28.0,0.0,0.0,E54000009
2020-06-21,20.0,30.0,23.0,0.0,0.0,E54000009
2020-06-22,30.0,154.0,41.0,0.0,0.0,E54000009
2020-06-23,22.0,173.0,33.0,0.0,0.0,E54000009
2020-06-24,23.0,106.0,38.0,0.0,0.0,E54000009
2020-06-25,36.0,160.0,23.0,0.0,0.0,E54000009
2020-06-26,33.0,143.0,30.0,0.0,0.0,E54000009
2020-06-27,26.0,35.0,33.0,0.0,0.0,E54000009
2020-06-28,24.0,49.0,17.0,0.0,0.0,E54000009
2020-06-29,35.0,172.0,36.0,0.0,0.0,E54000009
2020-06-30,26.0,154.0,23.0,0.0,0.0,E54000009
2020-07-01,26.0,126.0,26.0,0.0,0.0,E54000009
2020-07-02,30.0,154.0,17.0,0.0,0.0,E54000009
